TH?I KHÓA BI?U D? KI?N K? 20252 - C?P NH?T NGÀY 23.02.2026,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
K?,Tr??ng_Vi?n_Khoa,Mã_l?p,Mã_l?p_kèm,Mã_HP,Tên_HP,Tên_HP_Ti?ng_Anh,Kh?i_l??ng,Ghi_chú,Bu?i_s?,Th?,Th?i_gian,B?,KT,Kíp,Tu?n,Phòng,C?n_TN,SL?K,SL_Max,Tr?ng_thái,Lo?i_l?p,??t_m?,Mã_QL,TeachingType
20252,KKTVQL,168017,168017,EM3434E,E-Logistics,E-Logistics,3(2-2-0-6),**CTTT-Logistics-K68S,1,2,1015-1145,5,6,Sáng,"25-32,34-42",D6-301,NULL,32,45,?i?u ch?nh ?K,LT+BT,AB,ELITECH,
20252,KKTVQL,168017,168017,EM3434E,E-Logistics,E-Logistics,3(2-2-0-6),**CTTT-Logistics-K68S,2,4,1015-1145,5,6,Sáng,"25-32,34-42",D6-304 ,NULL,32,45,?i?u ch?nh ?K,LT+BT,AB,ELITECH,
20252,KKTVQL,168026,168026,EM3443E,Qu?n lý d? tr? và kho hàng (BTL),Inventory and Warehouse Management,3(2-2-0-6),**CTTT-Logistics-K68C,1,2,1230-1550,1,4,Chi?u,"25-32,34-42",C7-238,NULL,42,55,?i?u ch?nh ?K,LT+BT,AB,ELITECH,
20252,KKTVQL,167057,167057,EM3500,Nguyên lý k? toán,Principles of Accounting,3(3-1-0-6),(Blend)-K? toán-K70S,1,2,0645-0910,1,3,Sáng,"25-27,31-43",D5-403,NULL,83,100,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,Blend
20252,KKTVQL,167058,167058,EM3500,Nguyên lý k? toán,Principles of Accounting,3(3-1-0-6),(Blend)-TCNH-K70S,1,2,0920-1145,4,6,Sáng,"25-27,31-43",D5-404,NULL,100,100,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,Blend
20252,KKTVQL,169932,169932,EM3500,Nguyên lý k? toán,Principles of Accounting,3(3-1-0-6),(Blend)-QTKD-K69C,1,4,1505-1730,4,6,Chi?u,"25-32,34-42",D9-204,NULL,64,75,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,Blend
20252,KKTVQL,168151,168151,EM3500E,Nguyên lý k? toán,Principles of Accounting,3(3-1-0-6),**CTTT-Phân tích kinh doanh-K69S,1,2,1015-1145,5,6,Sáng,"25-32,34-42",D8-304,NULL,59,60,?i?u ch?nh ?K,LT+BT,AB,ELITECH,
20252,KKTVQL,168151,168151,EM3500E,Nguyên lý k? toán,Principles of Accounting,3(3-1-0-6),**CTTT-Phân tích kinh doanh-K69S,2,4,1015-1145,5,6,Sáng,"25-32,34-42",D8-304,NULL,59,60,?i?u ch?nh ?K,LT+BT,AB,ELITECH,
20252,KKTVQL,167061,167061,EM3511,Lý thuy?t tài chính ti?n t?,Theory of Finance and Monetary,2(2-1-0-4),(Blend)-K? toán-K70S,1,6,0825-1005,3,4,Sáng,"25-27,31-43",D5-403,NULL,84,100,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,Blend
20252,KKTVQL,167062,167062,EM3511,Lý thuy?t tài chính ti?n t?,Theory of Finance and Monetary,2(2-1-0-4),(Blend)-TCNH-K70S,1,6,0645-0815,1,2,Sáng,"25-27,31-43",D5-404,NULL,99,100,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,Blend
20252,KKTVQL,169933,169933,EM3511,Lý thuy?t tài chính ti?n t?,Theory of Finance and Monetary,2(2-1-0-4),(Blend)-QTKD-K69C,1,3,1505-1645,4,5,Chi?u,"25-32,34-42",D9-103,NULL,60,70,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,Blend
20252,KKTVQL,169937,169937,EM3519,Tài chính doanh nghi?p,Corporate Finance,3(3-1-0-6),(Blend)-K? toán-TCNH-K69C,1,3,1505-1645,4,5,Chi?u,"25-32,34-42",D9-304,NULL,63,60,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,Blend
20252,KKTVQL,169938,169938,EM3519,Tài chính doanh nghi?p,Corporate Finance,3(3-1-0-6),(Blend)-K? toán-TCNH-K69C,1,3,1315-1455,2,3,Chi?u,"25-32,34-42",D9-202,NULL,68,60,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,Blend
20252,KKTVQL,169964,169964,EM3519,Tài chính doanh nghi?p,Corporate Finance,3(3-1-0-6),(Blend)-QTKD-K68S,1,2,0730-0910,2,3,Sáng,"25-32,34-42",D9-202,NULL,55,70,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,Blend
20252,KKTVQL,761235,761235,EM3519,Tài chính doanh nghi?p,Corporate Finance,3(3-1-0-6),LT-CTHN-QTKD01-K69,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,34,K?t thúc ?K,LT+BT,AB,VLVH,
20252,KKTVQL,168140,168140,EM3519E,Tài chính doanh nghi?p,Corporate Finance,3(3-1-0-6),**CTTT-Phân tích kinh doanh-K69C,1,2,1410-1730,3,6,Chi?u,"25-32,34-42",D8-306,NULL,53,60,?i?u ch?nh ?K,LT+BT,AB,ELITECH,
20252,KKTVQL,169946,169946,EM3526,Anh v?n chuyên ngành K? toán,English for Accounting,2(2-1-0-4),K? toán-K69C,1,2,1230-1455,1,3,Chi?u,"25-32,34-42",C7-203,NULL,43,50,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,KKTVQL,169948,169948,EM3527,Anh v?n chuyên ngành TCNH,English for Finance and Banking,2(2-1-0-4),TCNH-K69C,1,4,1505-1730,4,6,Chi?u,"25-32,34-42",D9-202,NULL,46,50,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,KKTVQL,170698,170698,EM3535E,Phân tích tài chính,Financial Analytics,3(3-1-0-6),CTTT-Phân tích kinh doanh-K68C,1,2,1230-1550,1,4,Chi?u,"25-32,34-42",C7-234,NULL,27,30,?i?u ch?nh ?K,LT+BT,AB,ELITECH,
20252,KKTVQL,169986,169986,EM3537,Các v?n ?? ???ng ??i v? công ngh? tài chính,Contemprary Issues on Financial Technology,3(3-1-0-6),TCNH-K68S,1,4,0645-1005,1,4,Sáng,"25-32,34-42",D9-204,NULL,67,70,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,KKTVQL,169952,169952,EM3614,Phân tích và Qu?n lý d? án n?ng l??ng,Energy Project Analysis and Management,3(3-1-0-6),QL n?ng l??ng-K68S,1,3,1015-1145,5,6,Sáng,"25-32,34-42",D9-104,NULL,56,60,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,KKTVQL,169952,169952,EM3614,Phân tích và Qu?n lý d? án n?ng l??ng,Energy Project Analysis and Management,3(3-1-0-6),QL n?ng l??ng-K68S,2,6,1015-1145,5,6,Sáng,"25-32,34-42",D7-201,NULL,56,60,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,KKTVQL,169027,169027,EM3661,Kinh t? n?ng l??ng ,Energy Economics,2(2-1-0-4),KT ?i?n-K68C,1,4,1505-1730,4,6,Chi?u,"25-32,34-42",D7-203,NULL,82,80,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,KKTVQL,169028,169028,EM3661,Kinh t? n?ng l??ng ,Energy Economics,2(2-1-0-4),KT ?i?n-K68C,1,4,1230-1455,1,3,Chi?u,"25-32,34-42",D7-203,NULL,80,80,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,KKTVQL,758720,758720,EM3661,Kinh t? n?ng l??ng ,Energy Economics,2(2-1-0-4),LT-CTHN-HT?01-K70,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,61,K?t thúc ?K,LT+BT,AB,VLVH,
20252,KKTVQL,168008,168008,EM3810E,Qu?n tr? k?t qu? ho?t ??ng doanh nghi?p (BTL),Corporate Performance Management,3(2-2-0-6),**CTTT-Phân tích kinh doanh-K68S,1,4,0645-1005,1,4,Sáng,"25-32,34-42",D8-302,NULL,47,65,?i?u ch?nh ?K,LT+BT,AB,ELITECH,
20252,KKTVQL,170598,170598,EM4100E,Giao d?ch và ?àm phán kinh doanh,Business Communication and Negotiation,3(3-1-0-6),**CTTT-Logistics - M? 2-K68C,1,5,1230-1550,1,4,Chi?u,"25-32,34-42",D6-206,NULL,27,30,?i?u ch?nh ?K,LT+BT,AB,ELITECH,
20252,KKTVQL,170599,170599,EM4110E,Qu?n tr? kinh doanh th??ng m?i qu?c t?,International Trade Management,3(3-1-0-6),**CTTT-Logistics - M? 2-K68C,1,4,1230-1550,1,4,Chi?u,"25-32,34-42",C7-105,NULL,26,40,?i?u ch?nh ?K,LT+BT,AB,ELITECH,
20252,KKTVQL,169924,169924,EM4125,Kinh t? tài nguyên và môi tr??ng,Natural Resources and Environment Economics,3(2-2-0-6),QL công nghi?p-K69C,1,5,1410-1730,3,6,Chi?u,"25-32,34-42",D9-204,NULL,47,60,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,KKTVQL,169966,169966,EM4210,Kh?i s? kinh doanh,Business Start-up,3(2-2-0-6),QTKD-K68S,1,5,0645-1005,1,4,Sáng,"25-32,34-42",D7-307,NULL,73,80,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,KKTVQL,763072,763072,EM4210,Kh?i s? kinh doanh,Business Start-up,3(2-2-0-6),DH-BK-QTKD01-K67,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,39,K?t thúc ?K,LT+BT,AB,VLVH,
20252,KKTVQL,763079,763079,EM4210,Kh?i s? kinh doanh,Business Start-up,3(2-2-0-6),DH-BK-QTKD02-K67,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,63,K?t thúc ?K,LT+BT,AB,VLVH,
20252,KKTVQL,169331,169331,EM4212,Phân tích kinh doanh,Corporate Performance Analysis,3(3-1-0-6),HTTT qu?n lý-K68C,1,4,1410-1730,3,6,Chi?u,"25-32,34-42",D5-502,NULL,54,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,KKTVQL,169950,169950,EM4212,Phân tích kinh doanh,Corporate Performance Analysis,3(3-1-0-6),Kinh t?-K68C,1,4,1230-1550,1,4,Chi?u,"25-32,34-42",TC-412,NULL,83,80,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,KKTVQL,169951,169951,EM4212,Phân tích kinh doanh,Corporate Performance Analysis,3(3-1-0-6),Kinh t?-K68C,1,6,1410-1730,3,6,Chi?u,"25-32,34-42",D5-402,NULL,43,80,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,KKTVQL,762314,762314,EM4212,Phân tích kinh doanh,Corporate Performance Analysis,3(3-1-0-6),DH-BK-KT01-K68,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,15,K?t thúc ?K,LT+BT,AB,VLVH,
20252,KKTVQL,763074,763074,EM4216,Ph??ng pháp nghiên c?u trong KD,Research Methods in Business,2(2-1-0-4),DH-BK-QTKD01-K67,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,39,K?t thúc ?K,LT+BT,AB,VLVH,
20252,KKTVQL,763081,763081,EM4216,Ph??ng pháp nghiên c?u trong KD,Research Methods in Business,2(2-1-0-4),DH-BK-QTKD02-K67,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,63,K?t thúc ?K,LT+BT,AB,VLVH,
20252,KKTVQL,169968,169968,EM4218,H? th?ng thông tin qu?n lý,Management Information Systems,3(3-1-0-6),(Blend)-QTKD-K68S,1,3,0730-0910,2,3,Sáng,"25-32,34-42",D9-202,NULL,77,75,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,Blend
20252,KKTVQL,169980,169980,EM4218,H? th?ng thông tin qu?n lý,Management Information Systems,3(3-1-0-6),(Blend)-K? toán-K68S,1,5,1015-1145,5,6,Sáng,"25-32,34-42",D7-405,NULL,80,75,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,Blend
20252,KKTVQL,168009,168009,EM4218E,H? th?ng thông tin qu?n lý,Management Information Systems,3(3-1-0-6),**CTTT-Phân tích kinh doanh-K68S,1,5,0645-1005,1,4,Sáng,"25-32,34-42",D8-302,NULL,54,65,?i?u ch?nh ?K,LT+BT,AB,ELITECH,
20252,KKTVQL,168022,168022,EM4218E,H? th?ng thông tin qu?n lý,Management Information Systems,3(3-1-0-6),**CTTT-Logistics-K68S,1,3,0645-1005,1,4,Sáng,"25-32,34-42",D8-302,NULL,68,65,?i?u ch?nh ?K,LT+BT,AB,ELITECH,
20252,KKTVQL,170636,170636,EM4313,Qu?n tr? Marketing,Marketing Management,3(3-1-0-6),QTKD - Mô ?un 2-K68C,1,6,1230-1550,1,4,Chi?u,"25-32,34-42",D6-402,NULL,31,40,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,KKTVQL,762709,762709,EM4314,Hành vi ng??i tiêu dùng,Consumer Behaviors,2(2-1-0-4),DH-BK-QTKD01-K68,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,52,K?t thúc ?K,LT+BT,AB,VLVH,
20252,KKTVQL,762717,762717,EM4314,Hành vi ng??i tiêu dùng,Consumer Behaviors,2(2-1-0-4),DH-BK-QTKD02-K68,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,44,K?t thúc ?K,LT+BT,AB,VLVH,
20252,KKTVQL,169972,169972,EM4317,Marketing d?ch v?,Service Marketing,2(2-1-0-4),QTKD - Mô ?un 2-K68S,1,4,0920-1145,4,6,Sáng,"25-32,34-42",C7-228,NULL,37,40,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,KKTVQL,763075,763075,EM4323,Qu?n tr? th??ng hi?u,Branding Management,2(2-1-0-4),DH-BK-QTKD01-K67,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,39,K?t thúc ?K,LT+BT,AB,VLVH,
20252,KKTVQL,763082,763082,EM4323,Qu?n tr? th??ng hi?u,Branding Management,2(2-1-0-4),DH-BK-QTKD02-K67,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,63,K?t thúc ?K,LT+BT,AB,VLVH,
20252,KKTVQL,170699,170699,EM4331,Marketing k? thu?t s?,Digital Marketing,2(2-1-0-4),QTKD - Mô ?un 2-K68C,1,3,1230-1455,1,3,Chi?u,"25-32,34-42",D8-402,NULL,30,40,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,KKTVQL,170634,170634,EM4335,Nghiên c?u marketing,Marketing Research,2(2-1-0-4),QTKD - Mô ?un 2-K67S,1,6,0645-0910,1,3,Sáng,"25-32,34-42",D6-206,NULL,31,35,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,KKTVQL,169970,169970,EM4336,Th??ng m?i ?i?n t?,E-Commerce,2(2-1-0-4),QTKD-K68S,1,4,0645-0910,1,3,Sáng,"25-32,34-42",D9-202,NULL,71,75,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,KKTVQL,763073,763073,EM4336,Th??ng m?i ?i?n t?,E-Commerce,2(2-1-0-4),DH-BK-QTKD01-K67,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,39,K?t thúc ?K,LT+BT,AB,VLVH,
20252,KKTVQL,763080,763080,EM4336,Th??ng m?i ?i?n t?,E-Commerce,2(2-1-0-4),DH-BK-QTKD02-K67,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,63,K?t thúc ?K,LT+BT,AB,VLVH,
20252,KKTVQL,761609,761609,EM4350,Th?c t?p t?t nghi?p,Graduation Internship,2(0-0-4-4),LT-CTHN-QTKD01-K68,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,67,K?t thúc ?K,TT,AB,VLVH,
20252,KKTVQL,761694,761694,EM4350,Th?c t?p t?t nghi?p,Graduation Internship,2(0-0-4-4),QTKD,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,81,150,?i?u ch?nh ?K,TTTN,AB,CT CHU?N,
20252,KKTVQL,766855,766855,EM4350,Th?c t?p t?t nghi?p,Graduation Internship,2(0-0-4-4),***CTTT- PTKD dành cho K67 tr? v? tr??c,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,43,100,?i?u ch?nh ?K,TTTN,AB,ELITECH,
20252,KKTVQL,761695,761695,EM4350Q,Th?c t?p t?t nghi?p,Graduation Internship,2(0-0-4-4),EM-VUW,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,10,?i?u ch?nh ?K,TTTN,AB,SIE,
20252,KKTVQL,761610,761610,EM4351,Khóa lu?n t?t nghi?p,Graduation Thesis,6(0-0-12-12),LT-CTHN-QTKD01-K68,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,67,K?t thúc ?K,LT+BT,AB,VLVH,
20252,KKTVQL,761972,761972,EM4351,Khóa lu?n t?t nghi?p,Graduation Thesis,6(0-0-12-12),QTKD,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,95,150,?i?u ch?nh ?K,?ATN,AB,CT CHU?N,
20252,KKTVQL,762029,762029,EM4351E,Khóa lu?n t?t nghi?p,Graduation Thesis,6(0-0-12-12),***CTTT PTKD,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,40,150,?i?u ch?nh ?K,?ATN,AB,ELITECH,
20252,KKTVQL,762028,762028,EM4351Q,Khóa lu?n t?t nghi?p,Graduation Thesis,6(0-0-12-12),EM-VUW,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,1,10,?i?u ch?nh ?K,?ATN,AB,SIE,
20252,KKTVQL,762039,762039,EM4352E,Khóa lu?n nghiên c?u,Research-Based Capstone Project,8(0-0-16-16),PTKD,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,25,50,?i?u ch?nh ?K,?ATN,AB,ELITECH,
20252,KKTVQL,762037,762035,EM4353,?? án nghiên c?u C? nhân (Qu?n tr? kinh doanh KH),Research-based Capstone Project,8(0-0-16-16),?ANC QTKD,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,7,50,?i?u ch?nh ?K,?ATN,AB,CT CHU?N,
20252,KKTVQL,761693,761693,EM4380E,Th?c t?p t?t nghi?p,Graduation internship,2(0-0-4-4),**CTTT-PTKD,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,0,150,?i?u ch?nh ?K,TTTN,AB,ELITECH,
20252,KKTVQL,169917,169917,EM4411,Anh v?n chuyên ngành QLCN,English for Industrial Management,2(2-1-0-4),QL công nghi?p-K69C,1,4,1505-1730,4,6,Chi?u,"25-32,34-42",D4-205,NULL,49,50,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,KKTVQL,169918,169918,EM4411,Anh v?n chuyên ngành QLCN,English for Industrial Management,2(2-1-0-4),QL công nghi?p-K69C,1,4,1230-1455,1,3,Chi?u,"25-32,34-42",D4-206,NULL,46,50,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,KKTVQL,169921,169921,EM4412,Qu?n tr? ch?t l??ng,Quality Management,2(2-1-0-4),(Blend)-QL công nghi?p-K69C,1,3,1230-1400,1,2,Chi?u,"25-32,34-42",D8-301,NULL,36,40,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,Blend
20252,KKTVQL,169965,169965,EM4413,Qu?n tr? nhân l?c,Human Resource Management,3(3-1-0-6),(Blend)-QTKD-K68S,1,5,1015-1145,5,6,Sáng,"25-32,34-42",D9-206,NULL,95,90,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,Blend
20252,KKTVQL,169975,169975,EM4413,Qu?n tr? nhân l?c,Human Resource Management,3(3-1-0-6),(Blend)-K? toán - TCNH-K68S,1,2,1015-1145,5,6,Sáng,"25-32,34-42",D4-204,NULL,70,70,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,Blend
20252,KKTVQL,762036,762036,EM4413,Qu?n tr? nhân l?c,Human Resource Management,3(3-1-0-6),DH-BK-KT01-K68,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,15,K?t thúc ?K,LT+BT,AB,VLVH,
20252,KKTVQL,762708,762708,EM4413,Qu?n tr? nhân l?c,Human Resource Management,3(3-1-0-6),DH-BK-QTKD01-K68,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,52,K?t thúc ?K,LT+BT,AB,VLVH,
20252,KKTVQL,762716,762716,EM4413,Qu?n tr? nhân l?c,Human Resource Management,3(3-1-0-6),DH-BK-QTKD02-K68,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,44,K?t thúc ?K,LT+BT,AB,VLVH,
20252,KKTVQL,168015,168015,EM4413E,Qu?n tr? nhân l?c,Human Resource Management,3(3-1-0-6),**CTTT-Phân tích kinh doanh-K68S,1,3,0645-1005,1,4,Sáng,"25-32,34-42",D8-402,NULL,45,50,?i?u ch?nh ?K,LT+BT,AB,ELITECH,
20252,KKTVQL,168024,168024,EM4413E,Qu?n tr? nhân l?c,Human Resource Management,3(3-1-0-6),**CTTT-Logistics-K68S,1,3,1015-1145,5,6,Sáng,"25-32,34-42",D8-302,NULL,28,45,?i?u ch?nh ?K,LT+BT,AB,ELITECH,
20252,KKTVQL,168024,168024,EM4413E,Qu?n tr? nhân l?c,Human Resource Management,3(3-1-0-6),**CTTT-Logistics-K68S,2,5,1015-1145,5,6,Sáng,"25-32,34-42",D8-402,NULL,28,45,?i?u ch?nh ?K,LT+BT,AB,ELITECH,
20252,KKTVQL,169969,169969,EM4416,Qu?n tr? chi?n l??c,Strategy Management,3(2-2-0-6),(Blend)-QTKD-K68S,1,6,1015-1145,5,6,Sáng,"25-32,34-42",C7-111,NULL,52,50,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,Blend
20252,KKTVQL,762710,762710,EM4416,Qu?n tr? chi?n l??c,Strategy Management,3(2-2-0-6),DH-BK-QTKD01-K68,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,52,K?t thúc ?K,LT+BT,AB,VLVH,
20252,KKTVQL,762718,762718,EM4416,Qu?n tr? chi?n l??c,Strategy Management,3(2-2-0-6),DH-BK-QTKD02-K68,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,44,K?t thúc ?K,LT+BT,AB,VLVH,
20252,KKTVQL,168006,168006,EM4416E,Qu?n tr? chi?n l??c (BTL),Strategy Management,3(2-2-0-6),**CTTT-Phân tích kinh doanh-K68S,1,2,0645-1005,1,4,Sáng,"25-32,34-42",D8-402,NULL,24,45,?i?u ch?nh ?K,LT+BT,AB,ELITECH,
20252,KKTVQL,168007,168007,EM4416E,Qu?n tr? chi?n l??c (BTL),Strategy Management,3(2-2-0-6),**CTTT-Phân tích kinh doanh-K68S,1,2,1015-1145,5,6,Sáng,"25-32,34-42",D8-402,NULL,45,45,?i?u ch?nh ?K,LT+BT,AB,ELITECH,
20252,KKTVQL,168007,168007,EM4416E,Qu?n tr? chi?n l??c (BTL),Strategy Management,3(2-2-0-6),**CTTT-Phân tích kinh doanh-K68S,2,4,1015-1145,5,6,Sáng,"25-32,34-42",D8-302,NULL,45,45,?i?u ch?nh ?K,LT+BT,AB,ELITECH,
20252,KKTVQL,170652,170652,EM4420,Qu?n lý b?o trì công nghi?p,Industrial Maintenance Management,2(2-1-0-4),QL công nghi?p-K68C,1,3,1505-1730,4,6,Chi?u,"25-32,34-42",D7-401,NULL,26,30,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,KKTVQL,169961,169961,EM4421,Mô ph?ng h? th?ng,System Simulation,2(2-0-1-4),QL công nghi?p-K68S,1,3,1015-1145,5,6,Sáng,"25-32,34-42",D8-407,TN,32,40,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,KKTVQL,766460,766460,EM4421,Mô ph?ng h? th?ng,System Simulation,2(2-0-1-4),N01,1,4,1230-1545,1230,1545,Chi?u,"29,30,31,32",D8-1106,NULL,6,25,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,KKTVQL,766461,766461,EM4421,Mô ph?ng h? th?ng,System Simulation,2(2-0-1-4),N02,1,5,1230-1545,1230,1545,Chi?u,"29,30,31,32",D8-1106,NULL,25,25,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,KKTVQL,170597,170597,EM4424E,"Mô ph?ng h? th?ng s?n xu?t, d?ch v?",Production and Service Systems Simulation,3(3-1-0-6),**CTTT-Logistics-K68S,1,5,0645-1005,1,4,Sáng,"25-32,34-42",D9-402,NULL,68,60,?i?u ch?nh ?K,LT+BT,AB,ELITECH,
20252,KKTVQL,169920,169920,EM4425,Mô hình t?i ?u,Optimization Model,2(2-1-0-4),(Blend)-QL công nghi?p-K69C,1,6,1505-1730,4,6,Chi?u,"25,27,29,31,34,36,38,40",D4-306,NULL,57,70,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,Blend
20252,KKTVQL,169922,169922,EM4430,Qu?n tr? ??i m?i,Innovation Management,2(2-1-0-4),(Blend)-QL công nghi?p-K69C,1,5,1230-1400,1,2,Chi?u,"25-32,34-42",D9-204,NULL,54,60,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,Blend
20252,KKTVQL,168028,168028,EM4430E,Qu?n tr? ??i m?i,Innovation Management,3(3-1-0-6),**CTTT-Logistics-K68C,1,4,1230-1550,1,4,Chi?u,"25-32,34-42",D7-401,NULL,32,50,?i?u ch?nh ?K,LT+BT,AB,ELITECH,
20252,KKTVQL,168163,168163,EM4431E,Qu?n tr? Logistics,Logistics Management,3(2-2-0-6),**CTTT-Logistics-K69C,1,2,1230-1400,1,2,Chi?u,"25-32,34-42",D6-302,NULL,52,50,?i?u ch?nh ?K,LT+BT,AB,ELITECH,
20252,KKTVQL,168163,168163,EM4431E,Qu?n tr? Logistics,Logistics Management,3(2-2-0-6),**CTTT-Logistics-K69C,2,3,1230-1400,1,2,Chi?u,"25-32,34-42",D8-405,NULL,52,50,?i?u ch?nh ?K,LT+BT,AB,ELITECH,
20252,KKTVQL,168164,168164,EM4431E,Qu?n tr? Logistics,Logistics Management,3(2-2-0-6),**CTTT-Logistics-K69C,1,2,1410-1730,3,6,Chi?u,"25-32,34-42",D6-302,NULL,40,50,?i?u ch?nh ?K,LT+BT,AB,ELITECH,
20252,KKTVQL,168170,168170,EM4432E,Qu?n tr? chu?i cung ?ng,Suppply Chain Management,3(3-1-0-6),**CTTT-Logistics-K69S,1,5,0645-1005,1,4,Sáng,"25-32,34-42",D6-302,NULL,28,45,?i?u ch?nh ?K,LT+BT,AB,ELITECH,
20252,KKTVQL,169959,169959,EM4435,Qu?n tr? d? án,Project Management,3(3-1-0-6),(Blend)-QL công nghi?p-K68S,1,2,1015-1145,5,6,Sáng,"25-32,34-42",D9-104,NULL,45,60,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,Blend
20252,KKTVQL,169985,169985,EM4435,Qu?n tr? d? án,Project Management,3(3-1-0-6),(Blend)-TCNH-K68S,1,6,0730-0910,2,3,Sáng,"25-32,34-42",D5-402,NULL,40,40,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,Blend
20252,KKTVQL,763076,763076,EM4435,Qu?n tr? d? án,Project Management,3(3-1-0-6),DH-BK-QTKD01-K67,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,39,K?t thúc ?K,LT+BT,AB,VLVH,
20252,KKTVQL,763083,763083,EM4435,Qu?n tr? d? án,Project Management,3(3-1-0-6),DH-BK-QTKD02-K67,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,63,K?t thúc ?K,LT+BT,AB,VLVH,
